,titles,dates
16059,"Higher-dimensional evolving wormholes satisfying the null energy
  condition",2014-06-22
16060,"Mining Recurrent Concepts in Data Streams using the Discrete Fourier
  Transform",2014-06-24
16061,"Metallicity of M dwarfs IV. A high-precision [Fe/H] and Teff technique
  from high-resolution optical spectra for M dwarfs",2014-06-24
16062,On the difference of spectral projections,2014-06-25
16063,"Front propagation in three-dimensional corrugated reaction-diffusion
  media",2014-06-29
16064,Dark energy from the string axiverse,2014-09-01
16065,The logic of the future in quantum theory,2014-09-02
16066,Time-Average Based on Scaling Law in Anomalous Diffusions,2014-09-03
16067,"The influence of a power law distribution of cluster size on the light
  transmission of disordered 1D photonic structures",2014-09-03
16068,NSQUID arrays as conveyers of quantum information,2014-09-04
16069,"On Classification of Geometries with SO(2,2) Symmetry",2014-09-05
16070,Averages of character sums,2014-09-05
16071,"The orbital period of Swift J1816.7-1613 revealed by the Swift-BAT
  telescope",2014-09-06
16072,Complexity to Find Wiener Index of Some Graphs,2014-09-06
16073,To freeze or not to: Quantum correlations under local decoherence,2014-09-07
16074,Finite Chains inside Thin Subsets of ${\Bbb R}^d$,2014-09-06
16075,Genera of curves on a very general surface in $P^3$,2014-09-09
16076,On Sums of Powers of Almost Equal Primes,2014-09-11
16077,Massive MIMO with Optimal Power and Training Duration Allocation,2014-09-13
16078,"An extensive survey of the estimation of uncertainties from missing
  higher orders in perturbative calculations",2014-09-17
16079,Distance to the line in the Heston model,2014-09-21
16080,"Obtaining adjusted prevalence ratios from logistic regression model in
  cross-sectional studies",2014-09-22
16081,A Note on Selling Optimally Two Uniformly Distributed Goods,2014-09-24
16082,"Generalized tight p-frames and spectral bounds for Laplace-like
  operators",2014-09-25
16083,"Wavelength Spacing Tunable, Multiwavelength Q-switched Fiber Laser
  Mode-locked by Graphene Oxide",2014-09-25
16084,$A+A \rightarrow \emptyset $ model with a bias towards nearest neighbor,2014-09-26
16085,"Comment on the numerical measurements of the magnetohydrodynamic
  turbulence spectrum by A. Beresnyak (Phys. Rev. Lett. 106 (2011) 075001;
  MNRAS 422 (2012) 3495; ApJ 784 (2014) L20)",2014-09-29
16086,Statistical Theory for High-Dimensional Models,2014-09-30
16087,"Variable sets over an algebra of lifetimes: a contribution of lattice
  theory to the study of computational topology",2014-09-30
16088,"Conservative parabolic problems: non-degenerated theory and degenerated
  examples from population dynamics",2014-09-30
16089,"An abstract approach to polychromatic coloring: shallow hitting sets in
  ABA-free hypergraphs and pseudohalfplanes",2014-10-01
16090,Derivation of nonlinear Gibbs measures from many-body quantum mechanics,2014-10-01
16091,"Identification of Dynamic functional brain network states Through Tensor
  Decomposition",2014-10-02
16092,Phase transition properties of Bell-Lavis model,2014-10-02
16093,Testing the nonlinear stability of Kerr-Newman black holes,2014-10-02
16094,"Inferring Host Dark Matter Halo Masses of Individual Galaxies from
  Neighboring Galaxy Counts",2014-10-02
16095,"A Posteriori Error Bounds for Two Point Boundary Value Problems: A
  Green's Function Approach",2014-10-03
16096,"Multi-step Uniformization with Steady-State Detection in Nonstationary
  M/M/s Queuing Systems",2014-10-03
16097,Polynomial Values in Affine Subspaces of Finite Fields,2014-10-06
16098,Generalized Dyck tilings,2014-10-06
16099,"Frobenius complexes and the homotopy colimit of a diagram of posets over
  a poset",2014-10-03
16100,Gyrotactic trapping in laminar and turbulent Kolmogorov flow,2014-10-07
16101,"Instabilities and relaxation to equilibrium in long-range oscillator
  chains",2014-10-08
16102,Time-changed extremal process as a random sup measure,2014-10-09
16103,Optimal Inference After Model Selection,2014-10-09
16104,"Technical Report: Towards Efficient Indexing of Spatiotemporal
  Trajectories on the GPU for Distance Threshold Similarity Searches",2014-10-10
16105,"Gradual time reversal in thermo- and photo- acoustic tomography within a
  resonant cavity",2014-10-10
16106,STEREO-Wind Radio Positioning of an Unusually Slow Drifting Event,2014-10-10
16107,On the generalized oblate spheroidal wave functions and application,2014-10-14
16108,Intervals of permutation class growth rates,2014-10-14
16109,Split Quaternions and Particles in (2+1)-Space,2014-10-09
16110,1/1 resonant periodic orbits in three dimensional planetary systems,2014-10-18
16111,Near-Optimal Scheduling for LTL with Future Discounting,2014-10-18
16112,"Escape Rates and Singular Limiting Distributions for Intermittent Maps
  with Holes",2014-10-18
16113,"Attenuating the Impact of Integrity Attacks on Real-Time Pricing in
  Smart Grids",2014-10-19
16114,"Macroscopic excitations in confined Bose-Einstein condensates, searching
  for quantum turbulence",2014-10-21
16115,Genus Ranges of Chord Diagrams,2014-10-22
16116,"Roles of Interfering Radiation Emitted from Decaying Pulses Obeying
  Soliton Equations Belonging to the Ablowitz-Kaup-Newell-Segur Systems",2014-10-27
16117,Continuous time analysis of fleeting discrete price moves,2014-10-27
16118,Emergence of chaos in interacting communities,2014-10-27
16119,"Low-density homogeneous symmetric nuclear matter: disclosing dinucleons
  in coexisting phases",2014-10-29
16120,"ProbReach: Verified Probabilistic Delta-Reachability for Stochastic
  Hybrid Systems",2014-10-29
16121,Quantum-speed-limit time for multiqubit open systems,2014-10-30
16122,Optimal quadrature formulas with derivatives in Sobolev space,2014-10-30
16123,pp Interaction in Extended Air Showers,2014-10-30
16124,Spin-Pair Tunneling in Mn$_3$ Single-Molecule Magnet,2014-11-02
16125,"Scaling Limit for the Kernel of the Spectral Projector and Remainder
  Estimates in the Pointwise Weyl Law",2014-11-03
16126,A Study of Dynamics of the Tricomplex Polynomial $η^p+c$,2014-10-29
16127,"On existence of thermally coupled incompressible flows in a system of
  three dimensional pipes",2014-11-05
16128,"Measurement of the CP-violating phase $β$ in $B^0\rightarrow J/ψ
  π^+π^-$ decays and limits on penguin effects",2014-11-06
16129,A generalization of Gallagher's lemma for exponential sums,2014-10-21
16130,Independent sets and hitting sets of bicolored rectangular families,2014-11-10
16131,"Particle Discrimination in TeO$_{2}$ Bolometers using Light Detectors
  read out by Transition Edge Sensors",2014-11-10
16132,The Cyclic-Routing UAV Problem is PSPACE-Complete,2014-11-10
16133,Gaussian Approximation of General Nonparametric Posterior Distributions,2014-11-13
16134,"Measurements of the hadronic activity and the electroweak production in
  events with a Z boson and two jets in proton-proton collisions with the CMS
  experiment",2014-11-13
16135,"GreMuTRRR: A Novel Genetic Algorithm to Solve Distance Geometry Problem
  for Protein Structures",2014-11-16
16136,One Radius Theorem For A Radial Eigenfunction Of A Hyperbolic Laplacian,2014-11-16
16137,Nonextensive Statistical Analysis of Meteor Showers and Lunar Flashes,2014-11-16
16138,"An iterative method using boundary distance for box-constrained
  nonlinear semidefinite programs",2014-11-17
16139,Cosmic Ray Physics,2014-11-17
16140,Estimation of the regression slope by means of Gini's cograduation index,2014-11-18
16141,"Neuronal Response Impedance Mechanism Implementing Cooperative Networks
  with Low Firing Rates and Microseconds Precision",2014-11-19
16142,Quadratic Zonotopes:An extension of Zonotopes to Quadratic Arithmetics,2014-11-21
16143,Fluxon mobility in an asymmetric SQUID array,2014-11-21
16144,Entanglement-Enhanced Sensing in a Lossy and Noisy Environment,2014-11-21
16145,"Asymptotic behavior of solutions toward a multiwave pattern to the
  Cauchy problem for the scalar conservation law with degenerate flux and
  viscosity",2014-11-24
16146,Coordinate-Free Quantification of Coverage in Dynamic Sensor Networks,2014-11-26
16147,Multivariate Generalized Linear-statistics of short range dependent data,2014-12-01
16148,Entanglement entropy in three dimensional gravity,2014-12-01
16149,The frequency of pattern occurrence in random walks,2014-12-01
16150,Bounds on alternating surgery slopes,2014-12-02
16151,"On explicit form of the stationary distributions for a class of bounded
  Markov chains",2014-12-03
16152,Dynamics of Ebola epidemics in West Africa 2014,2014-12-04
16153,"A fast radio burst in the direction of the Carina dwarf spheroidal
  galaxy",2014-12-04
16154,"Perpetual American Put Option: an Error Estimator for Non-Standard
  Finite Difference Scheme",2014-12-04
16155,"Stess-testing the system: Financial shock contagion in the realm of
  uncertainty",2014-12-04
16156,"Coexistence pressure for a martensitic transformation from theory and
  experiment: revisiting the bcc-hcp transition of iron under pressure",2014-12-04
16157,The orbit and dynamical evolution of the Chelyabinsk object,2014-12-05
16158,"On the optimal estimates and comparison of Gegenbauer expansion
  coefficients",2014-12-08
16159,Output stream of binding neuron with delayed feedback,2014-12-08
16160,"On a random search tree: asymptotic enumeration of vertices by distance
  from leaves",2014-12-08
16161,"Trading Wireless Information and Power Transfer: Relay Selection to
  Minimize the Outage Probability",2014-12-09
16162,"Computoser - rule-based, probability-driven algorithmic music
  composition",2014-12-09
16163,Avoiding extinction by migration: The case of the head louse,2014-12-10
16164,Grand Unification and Subcritical Hybrid Inflation,2014-12-11
16165,"Polylogarithmic representation of radiative and thermodynamic properties
  of thermal radiation in a given spectral range: I. Blackbody radiation",2014-12-12
16166,"Complexity of interval minmax regret scheduling on parallel identical
  machines with total completion time criterion",2014-12-13
16167,"Finite-dimensional global attractors for parabolic nonlinear equations
  with state-dependent delay",2014-12-13
16168,HW Bootis: an enigmatic cataclysmic variable star,2014-12-14
16169,Diagrams and rectangular extensions of planar semimodular lattices,2014-12-15
16170,Twistorial Topological Strings and a tt* Geometry for N=2 Theories in 4d,2014-12-15
16171,"A Note on Minimax Testing and Confidence Intervals in Moment Inequality
  Models",2014-12-17
16172,"Dependent multiplier bootstraps for non-degenerate $U$-statistics under
  mixing conditions with applications",2014-12-18
16173,The Dirac Operator with Complex-Valued Summable Potential,2014-12-21
16174,One dimensional lazy quantum walks and occupancy rate,2014-12-22
16175,"Direct Terrestrial Test of Lorentz Symmetry in Electrodynamics to
  10$^{-18}$",2014-12-22
16176,Nonlocal random motions: The trapping problem,2014-12-23
16177,A hidden Markov approach to disability insurance,2014-12-23
16178,Meanfield games and model predictive control,2014-12-23
16179,"Branch merging on continuum trees with applications to regenerative tree
  growth",2014-12-24
16180,"Enhancing fractal descriptors on images by combining boundary and
  interior of Minkowski dilation",2014-12-26
16181,Semihard processes with BLM renormalization scale setting,2014-12-26
16182,A classification of Newton polygons of L-functions on polynomials,2014-12-28
16183,"High Dimensional Expectation-Maximization Algorithm: Statistical
  Optimization and Asymptotic Normality",2014-12-30
16184,"Expected number of uniformly distributed balls in a most loaded bin
  using placement with simple linear functions",2014-12-31
16185,"Instabilities and shape variation phase transitions in tubular lipid
  membranes",2015-01-01
16186,Detecting tail behavior: mean excess plots with confidence bounds,2015-01-03
16187,"Low time resolution analysis of polar ice cores cannot detect impulsive
  nitrate events",2015-01-06
