,titles,dates
4301,"AIC, BIC, Bayesian evidence against the interacting dark energy model",2008-01-04
4302,On the QKD relaying models,2008-03-26
4303,"A comparative study of social network models: network evolution models
  and nodal attribute models",2008-05-05
4304,Risk and resampling under model uncertainty,2008-05-21
4305,Top-Higgs boson production via gluon fusion at LHC in the TC2 model,2009-03-15
4306,"Two routes to the one-dimensional discrete nonpolynomial Schrödinger
  equation",2009-09-23
4307,Inflation with racetrack superpotential and matter field,2009-11-06
4308,Quantum-critical pairing with varying exponents,2010-05-03
4309,Illusions in the Ring Model of visual orientation selectivity,2010-07-15
4310,"A robust optimization approach to experimental design for model
  discrimination of dynamical systems",2011-01-19
4311,A global hybrid coupled model based on Atmosphere-SST feedbacks,2011-01-21
4312,On Models of New Physics for the Tevatron Top A_FB,2011-03-17
4313,Model Checking of Boolean Process Models,2011-05-03
4314,Mapping Relational Operations onto Hypergraph Model,2011-05-30
4315,Hamiltonian Dynamics of Spatially-Homogeneous Vlasov-Einstein Systems,2011-06-23
4316,Testing modified gravity models with recent cosmological observations,2012-02-04
4317,"Reusing Test-Cases on Different Levels of Abstraction in a Model Based
  Development Tool",2012-02-28
4318,A Cosmological Model of Thermodynamic Open Universe,2012-05-07
4319,Comprehensive multi-wavelength modelling of the afterglow of GRB050525A,2012-07-12
4320,Domain of validity for pseudo-elliptical NFW lens models,2012-08-28
4321,Models of cuspy triaxial stellar systems. II. Regular orbits,2012-10-19
4322,"The Simplest Models of Radiative Neutrino Mass: Excluding Simplified Zee
  Models and Beyond",2013-03-26
4323,"Assessment of stochastic and deterministic models of 6304 quasar
  lightcurves from SDSS Stripe 82",2013-04-10
4324,"Stratified Graphical Models - Context-Specific Independence in Graphical
  Models",2013-09-25
4325,"Against Absolute Actualization: Three ""Non-Localities"" and Failure of
  Model-External Randomness made easy with Many-Worlds Models including
  Stronger Bell-Violation and Correct QM Probability",2013-11-20
4326,"Exploiting Model Equivalences for Solving Interactive Dynamic Influence
  Diagrams",2014-01-18
4327,Parsimonious Topic Models with Salient Word Discovery,2014-01-22
4328,"Angular momentum coefficients for meson strong decay and unquenched
  quark models",2014-03-28
4329,"Automated Mapping of UML Activity Diagrams to Formal Specifications for
  Supporting Containment Checking",2014-04-03
4330,The matrix model for dessins d'enfants,2014-04-16
4331,Simple universal models capture all classical spin physics,2014-06-23
4332,Stochastic Climate Theory and Modelling,2014-09-01
4333,Comparing Simple Quasar Demographics Models,2014-09-09
4334,"Model-Based Reasoning in the Upper-Division Physics Laboratory:
  Framework and Initial Results",2014-10-03
4335,"Estimation of a non-stationary model for annual precipitation in
  southern Norway using replicates of the spatial field",2014-12-08
4336,A comparison of emulation methods for Approximate Bayesian Computation,2014-12-16
4337,"Analysis of the nutrient uptake by roots in fixed volume of soil as
  predicted by fixed boundary, moving boundary and architectural models",2014-12-22
4338,"Covariate influence in spatially autocorrelated occupancy and abundance
  data",2015-01-26
4339,A Polya Urn Document Language Model for Improved Information Retrieval,2015-02-03
4340,XLES Part II: From Extended Large Eddy Simulation to ODTLES,2015-06-16
4341,"Fast assessment of structural models of ion channels based on their
  predicted current-voltage characteristics",2015-06-22
4342,"Stochastic model error in the LANS-alpha and NS-alpha deconvolution
  models of turbulence",2015-06-23
4343,DPM: A State Space Model for Large-Scale Direct Marketing,2015-07-04
4344,Tag-Weighted Topic Model For Large-scale Semi-Structured Documents,2015-07-30
4345,Bayesian mixtures of spatial spline regressions,2015-08-04
4346,Scalable Reliability Modelling of RAID Storage Subsystems,2015-03-26
4347,Auditing Black-box Models for Indirect Influence,2016-02-23
4348,A Copula Model for Non-Gaussian Multivariate Spatial Data,2016-03-12
4349,Measuring satisfaction in societies with opinion leaders and mediators,2016-05-14
4350,"ICE: A General and Validated Energy Complexity Model for Multithreaded
  Algorithms",2016-05-26
4351,"Modeling of the contrast-enhanced perfusion test in liver based on the
  multi-compartment flow in porous media",2016-05-30
4352,"Likelihood-based Parameter Estimation and Comparison of Dynamical
  Cognitive Models",2016-06-23
4353,Hierarchical animal movement models for population-level inference,2016-06-30
4354,Non-stationary Gaussian models with physical barriers,2016-08-12
4355,"Machine Learning-augmented Predictive Modeling of Turbulent Separated
  Flows over Airfoils",2016-08-13
4356,The Goodness of Covariance Selection Problem from AUC Bounds,2016-08-25
4357,Multi-behavioral Sequential Prediction with Recurrent Log-bilinear Model,2016-08-25
4358,Validating Simplified Processor Models in Architectural Studies,2016-10-06
4359,An electric-field representation of the harmonic XY model,2016-10-21
4360,"Parsimony, model adequacy and periodic correlation in forecasting time
  series",2016-11-04
4361,"Item response models for the longitudinal analysis of health-related
  quality of life in cancer clinical trials",2016-11-21
4362,"A General Age-Specific Mortality Model with An Example Indexed by Child
  or Child/Adult Mortality",2016-12-01
4363,"Mechanisms of stochastic onset and termination of atrial fibrillation
  episodes: Insights using a cellular automaton model",2016-12-11
4364,Adversarial Message Passing For Graphical Models,2016-12-15
4365,"A Comparison Between Physics-based and Polytropic MHD Models for Stellar
  Coronae and Stellar Winds of Solar Analogs",2017-01-04
4366,A General Approach for Cure Models in Survival Analysis,2017-01-13
4367,"An in-depth spectroscopic examination of molecular bands from 3D
  hydrodynamical model atmospheres. II. Carbon-enhanced metal-poor 3D model
  atmospheres",2017-01-31
4368,"Prediction of infectious disease epidemics via weighted density
  ensembles",2017-03-31
4369,"An Extended Goodwin Model with Horizontal Trade: A Sheaf Theoretic
  Approach",2017-04-19
4370,"Spatial disease mapping using Directed Acyclic Graph Auto-Regressive
  (DAGAR) models",2017-04-25
4371,"IRGAN: A Minimax Game for Unifying Generative and Discriminative
  Information Retrieval Models",2017-05-30
4372,"Generic second-order macroscopic traffic node model for general
  multi-input multi-output road junctions via a dynamic system approach",2017-07-28
4373,Morphable Face Models - An Open Framework,2017-09-25
4374,"Symbolic Analysis-based Reduced Order Markov Modeling of Time Series
  Data",2017-09-26
4375,"Interference Model Similarity Index and Its Applications to mmWave
  Networks: Extended version",2017-10-07
4376,Modeling and emulation of nonstationary Gaussian fields,2017-11-21
4377,"An adaptive multiphysics model coupling vertical equilibrium and full
  multidimensions for multiphase flow in porous media",2017-11-27
4378,Acoustic-To-Word Model Without OOV,2017-11-28
4379,Episodic memory for continual model learning,2017-12-04
4380,"Inverse modeling of hydrologic systems with adaptive multi-fidelity
  Markov chain Monte Carlo simulations",2017-12-06
4381,"Characterizing lab instructors' self-reported learning goals to inform
  development of an experimental modeling skills assessment",2017-12-11
4382,"All Models are Wrong, but Many are Useful: Learning a Variable's
  Importance by Studying an Entire Class of Prediction Models Simultaneously",2018-01-04
4383,Model selection and local geometry,2018-01-25
4384,"Model-assisted inference for treatment effects using regularized
  calibrated estimation with high-dimensional data",2018-01-30
4385,Using rxncon to develop rule based models,2018-02-05
4386,"A novel reduced order model for vortex induced vibrations of long
  flexible cylinders",2018-02-26
4387,Advancing Acoustic-to-Word CTC Model,2018-03-15
4388,Boson-Lattice Construction for Anyon Models,2018-03-21
4389,"Deep transfer learning in the assessment of the quality of protein
  models",2018-04-17
4390,Classes of elementary function solutions to the CEV model. I,2018-04-19
4391,Greedy Bipartite Matching in Random Type Poisson Arrival Model,2018-05-02
4392,DALEX: explainers for complex predictive models,2018-06-23
4393,"Effective dimension, level statistics, and integrability of
  Sachdev-Ye-Kitaev-like models",2018-06-27
4394,"Survey of multifidelity methods in uncertainty propagation, inference,
  and optimization",2018-06-28
4395,"Machine-learning error models for approximate solutions to parameterized
  systems of nonlinear equations",2018-08-06
4396,"Generalized Multivariate Extreme Value Models for Explicit Route Choice
  Sets",2018-08-13
4397,"The Open Energy Modelling Framework (oemof) - A new approach to
  facilitate open science in energy system modelling",2018-08-24
4398,"An irregular discrete time series model to identify residuals with
  autocorrelation in astronomical light curves",2018-09-11
4399,Dark energy versus modified gravity: Impacts on measuring neutrino mass,2018-10-27
4400,"A Bayesian Semiparametric Jolly-Seber Model with Individual
  Heterogeneity: An Application to Migratory Mallards at Stopover",2018-11-05
4401,Exploring Connections Between Active Learning and Model Extraction,2018-11-05
4402,"A first sketch: Construction of model defect priors inspired by dynamic
  time warping",2018-11-09
4403,"The effects of fecundity, mortality and distribution of the initial
  condition in phenological models",2018-12-05
4404,"Deep Online Learning via Meta-Learning: Continual Adaptation for
  Model-Based RL",2018-12-18
4405,Face Recognition System,2019-01-08
4406,Non-ideal Linear Operation Model for a Li-ion Battery,2019-01-14
4407,"Online Learning Models for Content Popularity Prediction In Wireless
  Edge Caching",2019-01-19
4408,"Towards Autoencoding Variational Inference for Aspect-based Opinion
  Summary",2019-02-07
4409,REAFFIRM: Model-Based Repair of Hybrid Systems for Improving Resiliency,2019-02-09
4410,Adversarial Neural Network Inversion via Auxiliary Knowledge Alignment,2019-02-22
4411,A Distributed Method for Fitting Laplacian Regularized Stratified Models,2019-04-26
4412,"A nonlinear subgrid-scale model for large-eddy simulations of rotating
  turbulent flows",2019-04-29
4413,"3GPP-inspired Stochastic Geometry-based Mobility Model for a Drone
  Cellular Network",2019-05-02
4414,"Comparisons of Two Reduced-Order Models for Linearized Unsteady
  Aerodynamic Identification",2019-05-08
4415,"Mathematic Model And Error Analysis of Moving-base Rotating
  Accelerometer Gravity Gradiometer",2019-05-10
4416,"Assessing non-linear models for galaxy clustering II: model validation
  and forecasts for Stage IV surveys",2019-05-13
4417,"Simultaneous Inference for Pairwise Graphical Models with Generalized
  Score Matching",2019-05-15
4418,Causal Discovery with Cascade Nonlinear Additive Noise Models,2019-05-23
4419,An asymptotic derivation of a single particle model with electrolyte,2019-05-29
4420,"Nonlinear Double-Capacitor Model for Rechargeable Batteries: Modeling,
  Identification and Validation",2019-06-10
4421,Further results on structured regression for multi-scale networks,2019-09-02
4422,"Simple Model for Estimation of the Influence of Velocity on Advancing
  Dynamic Contact Angles",2019-09-17
4423,"Non-Markovian Models of Environmentally-driven Disentanglement in
  Molecular Charge Qubits",2019-09-25
4424,Extraction of Complex DNN Models: Real Threat or Boogeyman?,2019-10-11
4425,"Three-dimensional weights of evidence modeling of a deep-seated porphyry
  Cu deposit",2019-10-16
4426,Fast Structured Decoding for Sequence Models,2019-10-25
4427,Quantifying (Hyper) Parameter Leakage in Machine Learning,2019-10-31
4428,"Model and computational advancements to full vectorial Maxwell model for
  studying fiber amplifiers",2019-12-03
4429,"Missing data analysis and imputation via latent Gaussian Markov random
  fields",2019-12-23
4430,"On Sharing Models Instead of Data using Mimic learning for Smart Health
  Applications",2019-12-24
4431,Adversarial Imitation Attack,2020-03-28
4432,"The Solar-wind with Hydrogen Ion Exchange and Large-scale Dynamics
  (SHIELD) model: A Self-Consistent Kinetic-MHD Model of the Outer Heliosphere",2020-04-02
4433,"Direct Coupling of Free Diffusion Models to Microscopic Models of
  Confined Crystal Growth and Dissolution",2020-06-02
4434,Bayesian workflow for disease transmission modeling in Stan,2020-05-23
4435,Variational Model-based Policy Optimization,2020-06-09
4436,Rule-based epidemic models,2020-06-22
4437,Surrogate sea ice model enables efficient tuning,2020-06-01
4438,"Structural Identifiability and Observability of Compartmental Models of
  the COVID-19 Pandemic",2020-06-25
4439,Thinging-Based Conceptual Modeling: Case Study of a Tendering System,2020-07-01
4440,Non-Associated Flow Rule-Based Elasto-Viscoplastic Model for Clay,2020-08-05
